,Age,Height,Weight,Overall,Potential,Growth,TotalStats,BaseStats,ValueEUR,WageEUR,ReleaseClause,IntReputation,ShootingTotal,PassingTotal,DribblingTotal,PhysicalityTotal,Crossing,ShortPassing,Curve,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,ShotPower,LongShots,Vision,Composure,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,PreferredFoot_Left,PreferredFoot_Right,AttackingWorkRate_High,AttackingWorkRate_Low,AttackingWorkRate_Medium,DefensiveWorkRate_High,DefensiveWorkRate_Low,DefensiveWorkRate_Medium
1182,26,169,69,76,77,1,1788,392,9000000,13000,19600000,1,66,68,83,52,68,71,54,60,82,84,83,81,75,64,63,77,71,9,11,15,14,15,69,76,75,75,75,76,77,77,71,77,62,58,62,58,48,58,0,1,1,0,0,0,1,0
1183,28,183,70,76,76,0,1852,395,7500000,9000,13500000,2,64,74,75,70,78,75,74,69,75,82,81,74,70,69,60,75,74,13,10,14,15,8,72,74,73,73,73,74,75,76,71,76,61,56,61,57,47,57,0,1,0,0,1,0,1,0
1184,27,173,73,76,78,2,1917,406,8000000,23000,16600000,2,55,67,72,76,59,76,47,69,73,59,63,72,78,66,62,65,75,8,10,15,12,9,66,66,66,66,66,66,70,69,73,69,74,77,74,74,76,74,0,1,0,0,1,1,0,0
1185,26,183,77,76,79,3,1791,383,10000000,44000,17800000,2,77,53,71,71,51,64,60,35,75,71,78,69,75,78,67,52,75,10,15,10,6,13,78,70,73,73,73,70,70,70,62,70,55,52,55,54,52,54,0,1,0,0,1,0,0,1
1186,26,179,80,76,79,3,2083,452,9500000,44000,0,1,73,73,76,82,62,78,71,76,74,74,76,76,71,81,77,73,76,6,14,8,7,15,75,74,75,75,75,74,77,77,78,77,77,78,77,76,76,76,0,1,0,0,1,0,0,1
1187,27,184,76,76,77,1,1925,413,8000000,32000,14200000,2,58,69,74,64,76,74,67,69,76,72,78,74,72,68,49,62,72,9,13,13,9,10,69,71,70,70,70,71,72,74,73,74,77,74,77,76,72,76,0,1,0,0,1,0,0,1
1188,32,190,86,76,76,0,1942,407,6000000,40000,9900000,2,79,69,72,80,68,70,69,65,75,67,68,66,75,85,76,71,71,9,7,15,12,13,76,72,74,74,74,72,74,74,71,74,61,60,61,58,56,58,0,1,1,0,0,0,1,0
1189,28,190,82,76,78,2,1197,422,6500000,1000,14800000,1,78,67,77,76,14,27,18,24,24,49,48,30,66,50,17,32,37,76,78,67,76,77,33,28,30,30,30,28,30,31,30,31,30,29,30,29,29,29,0,1,0,0,1,0,0,1
1190,31,190,82,76,76,0,1816,380,6500000,13000,10400000,1,77,61,74,81,58,70,46,52,76,60,55,61,75,81,75,60,68,15,7,12,7,9,76,70,73,73,73,70,72,71,67,71,54,54,54,51,51,51,0,1,1,0,0,0,0,1
1191,28,177,80,76,76,0,1933,412,7500000,48000,12800000,1,74,65,75,81,62,71,64,60,75,76,82,83,75,79,65,66,75,9,10,11,9,12,76,73,74,74,74,73,74,74,69,74,60,58,60,57,56,57,0,1,1,0,0,0,1,0
1192,24,185,70,76,79,3,2040,435,9500000,36000,16900000,1,71,70,74,78,59,80,69,71,82,69,69,64,74,72,75,68,82,13,13,6,16,12,74,72,73,73,73,72,75,74,77,74,75,77,75,74,75,74,0,1,0,1,0,1,0,0
1193,26,188,90,76,77,1,1890,401,9000000,56000,17800000,1,78,70,76,69,74,73,75,54,78,68,77,68,79,84,77,73,72,13,9,7,14,11,77,76,77,77,77,76,77,76,70,76,59,56,59,55,50,55,0,1,0,0,1,0,0,1
1194,30,185,79,76,76,0,1931,423,6500000,900,14300000,1,64,65,70,83,42,76,49,72,70,56,75,51,76,69,58,71,79,11,10,12,15,14,73,68,71,71,71,68,73,72,76,72,73,76,73,73,76,73,0,1,1,0,0,1,0,0
1195,29,192,87,76,76,0,1263,415,5000000,33000,8500000,2,74,68,78,76,13,32,14,19,22,48,38,55,74,51,17,44,65,76,74,68,76,78,33,29,31,31,31,29,33,32,33,32,31,33,31,31,33,31,0,1,0,0,1,0,0,1
1196,26,189,90,76,79,3,1845,397,10000000,88000,19300000,2,75,67,75,74,69,73,54,59,77,73,84,71,76,80,70,69,77,15,13,16,11,15,78,75,76,76,76,75,76,76,69,76,56,54,56,53,48,53,0,1,1,0,0,0,0,1
1197,26,182,81,76,79,3,1858,403,8500000,21000,17600000,2,42,66,68,81,64,74,57,65,71,61,80,68,72,58,42,61,74,11,7,9,10,11,62,63,62,62,62,63,66,68,69,68,75,75,75,75,78,75,0,1,0,1,0,1,0,0
1198,27,179,76,76,76,0,1957,407,8000000,15000,10000000,1,75,64,73,76,57,70,72,54,70,83,80,85,75,74,68,65,76,9,15,11,6,13,76,73,74,74,74,73,74,74,69,74,61,59,61,59,55,59,0,1,1,0,0,1,0,0
1199,26,187,83,76,77,1,2085,434,9000000,44000,16000000,2,73,76,71,82,71,80,77,77,75,64,55,59,75,83,79,71,70,7,9,10,13,15,74,71,72,72,72,71,75,74,77,74,76,77,76,75,77,75,0,1,1,0,0,1,0,0
1200,28,185,82,76,76,0,1919,408,7500000,29000,15000000,2,77,64,74,73,62,67,69,57,75,80,77,77,76,77,77,66,69,9,15,10,7,6,76,74,75,75,75,74,75,74,70,74,62,59,62,60,56,60,0,1,1,0,0,0,0,1
1201,24,184,74,76,80,4,2093,445,9500000,14000,15000000,2,68,77,78,76,72,79,74,84,82,71,73,73,78,77,72,77,82,6,11,12,14,10,74,74,74,74,74,74,77,77,79,77,77,79,77,77,77,77,0,1,1,0,0,0,1,0
1202,27,191,85,76,79,3,1732,380,8500000,26000,16800000,1,37,64,62,80,71,71,47,64,65,59,63,54,74,41,40,58,67,9,12,7,6,12,57,59,57,57,57,59,61,64,66,64,73,75,73,74,78,74,1,0,1,0,0,0,0,1
1203,27,181,72,76,77,1,2010,419,8000000,23000,17400000,2,60,75,74,71,79,74,75,75,75,75,61,75,73,69,59,73,74,10,12,10,15,8,67,70,69,69,69,70,73,74,75,74,77,76,77,76,72,76,1,0,1,0,0,0,0,1
1204,25,174,68,76,78,2,1850,391,9500000,2000,20700000,1,72,75,78,59,78,74,76,69,78,82,73,83,72,77,75,76,74,11,10,12,12,11,72,76,75,75,75,76,77,77,71,77,59,55,59,54,44,54,1,0,0,0,1,0,1,0
1205,29,163,69,76,76,0,1960,422,7500000,1000,16500000,1,71,69,79,68,69,71,73,65,75,90,91,92,73,73,69,69,79,15,13,6,13,9,74,76,75,75,75,76,76,76,72,76,66,62,66,64,56,64,0,1,1,0,0,0,0,1
1206,27,184,85,76,76,0,2067,436,7000000,28000,13300000,2,67,73,76,77,70,77,72,73,78,69,73,70,76,80,71,72,70,12,9,15,8,16,74,73,73,73,73,73,75,76,76,76,76,76,76,75,75,75,0,1,0,0,1,0,0,1
1207,26,186,79,76,79,3,1895,405,8500000,70000,16800000,1,55,65,69,75,68,75,44,66,71,63,67,64,72,71,59,58,69,13,13,13,8,15,65,64,63,63,63,64,66,67,69,67,74,75,74,74,78,74,0,1,0,0,1,1,0,0
1208,26,190,88,76,79,3,1876,415,8500000,37000,15100000,2,52,64,69,76,52,74,43,65,70,75,78,65,73,63,55,70,68,7,15,10,15,13,67,65,66,66,66,65,69,69,71,69,74,76,74,75,78,75,0,1,0,0,1,0,0,1
1209,28,175,70,76,76,0,1857,391,7500000,43000,14300000,2,69,73,77,64,74,75,74,70,77,76,70,74,77,74,73,74,76,12,15,14,8,9,71,75,74,74,74,75,76,76,73,76,62,59,62,57,49,57,0,1,0,0,1,0,0,1
1210,26,184,77,76,79,3,1910,414,10000000,33000,17800000,2,74,71,79,69,74,74,69,64,78,90,91,80,70,79,70,70,79,12,8,13,8,15,78,78,77,77,77,78,78,79,70,79,60,55,60,56,49,56,0,1,1,0,0,0,0,1
1211,30,178,66,76,76,0,1855,406,7000000,43000,11200000,1,68,69,78,64,73,72,69,63,73,91,93,90,74,74,65,73,73,8,12,13,6,10,73,76,75,75,75,76,76,76,69,76,60,56,60,57,49,57,1,0,1,0,0,0,0,1
1212,32,177,76,76,76,0,1978,415,6000000,17000,9000000,1,75,72,77,74,66,77,75,67,79,71,69,75,76,79,68,77,77,8,12,11,16,9,76,75,76,76,76,75,76,76,75,76,64,64,64,62,60,62,0,1,0,0,1,0,0,1
1213,27,173,70,76,76,0,2065,436,8000000,19000,12000000,1,67,76,78,69,68,81,83,75,80,83,75,85,69,76,68,77,75,14,11,15,9,10,72,74,73,73,73,74,76,76,76,76,76,76,76,74,69,74,0,1,1,0,0,1,0,0
1214,31,187,80,76,76,0,1736,378,5000000,16000,7000000,3,52,50,61,75,33,66,36,56,62,55,67,64,71,67,44,40,74,14,12,8,6,13,63,55,57,57,57,55,59,58,62,58,68,72,68,71,76,71,0,1,0,0,1,1,0,0
1215,31,188,88,76,76,0,1799,376,6500000,16000,11100000,1,77,61,68,78,51,69,60,57,75,55,52,54,77,79,72,63,77,11,9,13,8,13,76,68,72,72,72,68,72,69,68,69,56,58,56,53,55,53,0,1,0,0,1,0,1,0
1216,32,170,74,76,76,0,2047,441,5000000,12000,8000000,1,60,67,76,82,66,69,55,68,72,84,87,85,74,73,68,67,66,7,10,14,9,11,70,71,71,71,71,71,73,74,73,74,76,75,76,76,75,76,0,1,1,0,0,0,0,1
1217,27,167,70,76,77,1,2071,431,7500000,14000,11800000,1,64,73,74,73,67,80,73,72,75,80,69,75,75,78,70,71,80,14,11,14,8,14,71,71,71,71,71,71,75,75,76,75,77,77,77,77,75,77,0,1,0,0,1,0,0,1
1218,29,172,70,76,76,0,1974,407,7500000,10000,11300000,2,71,76,78,66,71,78,77,74,76,72,71,89,74,75,70,78,70,8,9,11,6,10,73,75,74,74,74,75,76,76,74,76,64,64,64,60,55,60,0,1,0,0,1,0,1,0
1219,27,183,80,76,79,3,1887,409,8500000,24000,18500000,1,54,63,64,76,64,70,57,68,67,73,76,68,73,59,55,55,70,11,6,12,9,14,64,63,61,61,61,63,64,66,67,66,74,75,74,76,78,76,0,1,0,0,1,0,0,1
1220,26,193,88,76,77,1,1952,419,9000000,1000,20500000,1,72,75,81,77,66,79,69,70,85,74,76,77,68,82,61,84,79,11,15,9,14,10,77,75,76,76,76,75,77,77,74,77,60,60,60,57,55,57,0,1,0,0,1,1,0,0
1221,26,190,85,76,79,3,1816,395,10000000,56000,17800000,2,75,68,76,81,60,76,59,64,80,54,66,57,73,80,62,75,74,3,3,3,5,3,78,72,75,75,75,72,76,75,71,75,56,57,56,52,53,52,1,0,0,0,1,0,0,1
1222,28,173,67,76,76,0,1853,401,7000000,22000,14700000,2,46,63,71,70,74,73,59,60,69,77,78,73,73,53,44,45,70,9,11,8,15,11,64,67,64,64,64,67,66,71,68,71,76,73,76,76,73,76,0,1,0,0,1,0,0,1
1223,27,193,87,76,78,2,1601,350,8000000,60000,15800000,2,40,51,50,80,32,71,27,65,63,53,53,49,76,53,40,37,71,6,14,7,13,12,56,49,51,51,51,49,54,54,61,54,66,73,66,69,78,69,1,0,0,0,1,0,0,1
1224,33,196,84,76,76,0,1340,416,0,0,0,1,74,74,73,74,15,38,16,48,23,47,40,40,73,56,12,57,60,78,74,74,74,73,35,31,33,33,33,31,37,36,39,36,33,39,33,33,37,33,0,1,0,0,1,0,0,1
1225,31,196,86,76,76,0,1193,414,4000000,33000,0,1,75,74,77,75,20,32,18,37,18,31,40,32,71,56,14,55,45,77,75,74,75,77,30,26,28,28,28,26,31,30,34,30,29,33,29,29,30,29,0,1,0,0,1,0,0,1
1226,25,190,85,76,79,3,1767,396,9000000,21000,16900000,2,39,60,66,78,62,69,32,66,64,66,86,65,74,46,38,50,69,9,14,6,8,7,59,60,58,58,58,60,61,65,65,65,73,73,73,74,78,74,1,0,0,0,1,1,0,0
1227,29,187,92,76,76,0,1595,359,6500000,9000,9800000,1,33,47,58,86,40,58,36,48,63,58,61,53,67,52,27,41,59,13,10,10,14,11,55,50,51,51,51,50,53,55,58,55,67,71,67,70,76,70,0,1,0,1,0,1,0,0
1228,24,172,65,76,81,5,1865,404,11500000,46000,21600000,1,72,70,79,62,72,72,68,65,76,90,91,91,73,77,75,73,75,9,8,6,13,7,75,77,76,76,76,77,77,78,71,78,61,56,61,57,46,57,0,1,1,0,0,0,0,1
1229,25,175,70,76,80,4,1934,415,10500000,17000,17100000,1,74,58,75,77,57,66,59,46,69,92,91,90,72,78,66,60,69,15,13,13,14,12,78,73,73,73,73,73,72,73,65,73,60,56,60,59,56,59,0,1,0,0,1,0,0,1
1230,25,188,77,76,78,2,2031,434,9500000,1000,20700000,1,69,70,76,78,73,70,74,65,75,84,84,80,75,71,63,71,75,13,9,7,15,11,76,75,74,74,74,75,75,77,73,77,71,68,71,69,66,69,0,1,1,0,0,1,0,0
1231,29,175,75,76,77,1,1754,376,7000000,13000,11700000,1,35,63,63,78,76,72,45,54,71,58,61,59,72,44,38,50,64,14,12,11,13,7,58,59,57,57,57,59,60,64,65,64,75,74,75,76,77,76,0,1,0,1,0,0,0,1
1232,23,182,71,76,81,5,1789,397,11500000,22000,23900000,1,72,67,75,67,69,71,53,66,74,88,89,70,69,73,70,68,69,6,10,6,8,16,77,75,75,75,75,75,76,77,68,77,56,52,56,53,45,53,0,1,0,0,1,0,0,1
1233,23,181,68,76,81,5,1925,419,10000000,14000,14800000,1,47,73,74,74,73,78,52,78,77,72,75,72,76,69,62,74,77,8,7,14,8,12,66,69,68,68,68,69,73,73,76,73,78,79,78,78,78,78,1,0,0,0,1,0,0,1
1234,33,186,84,76,76,0,2025,432,3900000,28000,6600000,2,67,71,73,75,77,74,65,71,75,70,75,65,74,74,70,65,72,15,11,10,14,14,74,72,72,72,72,72,73,75,74,75,76,75,76,76,76,76,0,1,0,0,1,0,0,1
1235,26,180,70,76,77,1,1936,413,9000000,30000,18700000,2,74,70,79,69,73,71,76,60,79,82,83,82,73,76,74,72,72,8,9,14,8,16,77,77,76,76,76,77,77,77,70,77,61,58,61,57,52,57,0,1,1,0,0,1,0,0
1236,24,178,70,76,81,5,1937,414,11500000,46000,22700000,1,77,62,74,77,55,70,63,53,75,83,84,78,74,86,75,62,71,16,13,12,15,9,78,73,75,75,75,73,74,73,68,73,60,59,60,58,56,58,0,1,1,0,0,0,0,1
1237,24,186,76,76,81,5,1843,398,10000000,49000,19300000,3,44,65,66,78,64,73,54,66,67,68,68,68,69,65,40,59,69,9,9,14,10,12,63,61,61,61,61,61,65,67,69,67,75,76,75,76,79,76,0,1,0,0,1,0,0,1
1238,23,175,75,76,81,5,2013,418,10500000,58000,18600000,2,61,75,75,62,82,75,82,73,76,77,73,72,67,65,72,66,59,9,8,12,7,7,68,72,69,69,69,72,73,75,74,75,76,74,76,75,70,75,1,0,0,0,1,0,0,1
1239,28,172,75,76,76,0,1938,411,7500000,38000,12800000,2,72,73,83,62,75,69,78,72,80,90,84,90,76,80,76,75,76,6,9,13,12,15,73,76,76,76,76,76,76,76,72,76,62,57,62,57,46,57,1,0,1,0,0,0,1,0
1240,24,184,74,76,80,4,1983,440,9500000,19000,17800000,2,58,66,74,73,64,75,36,71,73,87,94,76,75,66,48,62,68,12,14,9,13,11,71,71,70,70,70,71,72,75,73,75,78,77,78,79,78,79,0,1,1,0,0,0,0,1
1241,38,197,92,76,76,0,1172,409,825000,8000,1200000,2,75,75,74,77,18,39,13,37,31,30,36,30,69,56,11,40,59,75,75,75,77,74,31,26,29,29,29,26,32,31,34,31,29,34,29,28,32,28,0,1,0,0,1,0,0,1
1242,36,190,86,76,76,0,1187,413,825000,19000,1400000,2,71,70,78,80,18,29,10,31,25,40,40,34,70,53,18,49,50,74,71,70,80,78,32,28,30,30,30,28,33,31,33,31,28,31,28,27,29,27,0,1,0,0,1,0,0,1
1243,36,179,72,76,76,0,2024,418,2400000,32000,4600000,2,69,82,77,63,80,83,86,81,80,53,71,66,73,80,76,80,79,11,15,13,6,9,71,73,73,73,73,73,76,76,76,76,72,74,72,70,67,70,0,1,0,0,1,0,0,1
1244,34,187,82,76,76,0,1317,426,1300000,10000,2100000,1,74,67,76,75,17,35,24,40,18,58,55,60,71,50,12,41,56,78,74,67,75,76,32,29,30,30,30,29,33,33,34,33,32,35,32,32,33,32,0,1,0,0,1,0,0,1
1245,38,180,79,76,76,0,1954,411,1300000,11000,1800000,2,59,70,68,76,68,75,65,69,70,61,65,67,70,74,60,67,75,8,12,11,7,11,68,66,67,67,67,66,69,69,71,69,73,75,73,73,76,73,1,0,1,0,0,1,0,0
1246,36,173,70,76,76,0,1997,396,2400000,36000,4300000,2,63,76,76,68,72,79,73,78,78,41,37,74,77,70,63,75,78,9,7,13,9,11,68,68,69,69,69,68,74,72,76,72,74,76,74,72,74,72,0,1,0,0,1,1,0,0
1247,35,176,65,76,76,0,1880,400,2300000,13000,3300000,3,43,69,75,67,74,76,64,73,74,74,73,76,71,52,43,59,73,10,11,9,11,6,64,67,65,65,65,67,70,73,73,73,76,75,76,76,74,76,1,0,0,0,1,0,0,1
1248,37,180,75,76,76,0,2062,436,0,0,0,2,70,75,77,68,78,77,79,72,77,72,73,75,74,74,74,72,81,6,6,14,7,10,73,75,74,74,74,75,76,76,76,76,76,76,76,76,74,76,1,0,1,0,0,0,0,1
1249,37,189,91,76,76,0,1788,367,1300000,20000,2500000,3,51,67,63,76,58,74,51,76,74,33,32,48,72,62,53,62,77,14,8,10,6,13,61,56,58,58,58,56,64,62,71,62,70,76,70,71,76,71,1,0,0,1,0,1,0,0
1250,34,179,76,76,76,0,1900,380,3500000,44000,6700000,4,67,81,75,55,74,83,78,82,80,42,38,62,76,70,68,85,84,6,10,8,15,15,69,70,71,71,71,70,76,73,76,73,67,72,67,64,65,64,0,1,0,0,1,0,0,1
1251,35,188,85,76,76,0,1291,431,825000,42000,1500000,2,75,74,75,78,17,32,15,37,28,56,55,54,71,56,12,46,62,74,75,74,78,75,33,30,32,32,32,30,34,34,35,34,32,34,32,32,31,32,0,1,0,0,1,0,0,1
1252,38,180,75,76,76,0,1879,384,2400000,3000,3000000,1,72,78,79,64,77,80,77,74,82,62,55,75,68,81,78,77,74,14,7,10,14,11,73,74,74,74,74,74,76,76,74,76,58,59,58,54,48,54,1,0,0,0,1,0,0,1
1253,32,176,68,76,76,0,1894,400,6000000,49000,11400000,3,70,69,78,59,73,70,76,61,78,86,84,79,76,76,65,67,74,11,8,9,9,8,75,75,74,74,74,75,76,76,70,76,63,59,63,60,53,60,0,1,0,0,1,0,0,1
1254,34,191,88,76,76,0,1214,417,0,0,0,1,73,70,78,75,18,28,15,30,20,50,39,43,71,53,12,47,42,77,73,70,75,78,30,27,28,28,28,27,31,30,31,30,29,31,29,29,30,29,1,0,0,0,1,0,0,1
1255,34,188,81,76,76,0,1174,408,1300000,27000,2200000,2,75,66,78,76,10,35,18,22,23,43,32,40,72,50,13,63,69,76,75,66,76,78,30,27,30,30,30,27,34,30,34,30,28,33,28,28,30,28,0,1,0,0,1,0,0,1
1256,32,182,67,76,76,0,2006,426,5000000,20000,6500000,1,61,69,71,77,63,74,68,75,72,74,76,73,76,68,60,66,80,10,10,9,13,6,69,69,69,69,69,69,72,73,75,73,76,76,76,76,75,76,0,1,0,0,1,1,0,0
1257,31,179,85,76,76,0,1972,418,5500000,70000,10500000,2,53,72,75,71,75,76,71,69,76,75,73,73,70,59,54,65,73,11,13,15,10,15,67,70,68,68,68,70,71,73,73,73,76,75,76,76,75,76,1,0,1,0,0,0,0,1
1258,26,178,78,76,79,3,1908,409,9000000,51000,0,1,48,67,68,78,75,72,58,64,71,75,74,64,70,68,49,63,71,8,14,16,13,7,65,66,65,65,65,66,67,70,70,70,76,75,76,76,77,76,0,1,1,0,0,0,0,1
1259,24,185,83,76,81,5,1899,402,10500000,31000,18600000,2,54,65,65,82,56,76,39,74,67,52,65,59,71,79,60,60,68,11,15,16,10,15,65,61,63,63,63,61,66,66,71,66,74,77,74,74,79,74,0,1,0,0,1,1,0,0
1260,25,184,78,76,80,4,2058,448,10500000,49000,0,1,64,70,81,82,58,78,59,73,78,76,78,77,74,75,66,74,79,11,11,9,8,11,74,74,74,74,74,74,77,76,78,76,76,79,76,76,78,76,0,1,0,0,1,0,1,0
1261,22,184,75,76,82,6,1990,433,11500000,68000,23600000,2,60,70,77,75,78,74,74,62,75,78,80,79,74,78,64,64,76,10,6,10,6,8,71,72,71,71,71,72,73,75,72,75,77,74,77,76,75,76,0,1,1,0,0,0,0,1
1262,23,167,63,76,81,5,1896,406,11500000,17000,25000000,1,66,75,79,60,74,77,77,75,78,81,78,84,70,70,66,83,68,9,7,13,15,8,71,76,74,74,74,76,78,78,75,78,66,65,66,62,55,62,1,0,1,0,0,0,0,1
1263,24,178,74,76,80,4,1882,414,11000000,28000,23900000,1,73,70,79,67,72,71,76,64,78,85,81,80,72,79,75,70,73,15,8,10,8,14,74,76,75,75,75,76,76,77,71,77,64,60,64,61,53,61,0,1,1,0,0,0,0,1
1264,26,175,74,76,80,4,1913,421,9500000,39000,16900000,1,58,66,67,80,53,74,49,72,74,77,76,77,73,65,55,66,65,13,7,5,8,15,67,66,67,67,67,66,70,70,73,70,74,77,74,75,75,75,0,1,1,0,0,1,0,0
1265,29,178,73,76,76,0,1978,416,7500000,28000,15800000,1,70,73,73,73,64,79,60,78,78,62,49,58,77,80,69,74,75,6,14,9,9,9,73,71,73,73,73,71,75,74,76,74,73,76,73,72,74,72,0,1,0,0,1,1,0,0
1266,24,187,76,76,82,6,1895,408,12000000,20000,27600000,1,74,76,74,63,74,77,74,73,77,70,71,69,74,73,77,77,78,10,5,10,12,8,74,75,75,75,75,75,78,77,75,77,66,65,66,63,58,63,1,0,0,0,1,0,0,1
1267,23,183,70,76,79,3,1921,420,9500000,27000,18800000,1,57,70,75,70,78,72,72,70,75,78,76,70,72,58,55,68,70,12,12,5,9,13,69,72,70,70,70,72,73,75,73,75,76,74,76,75,72,75,0,1,0,0,1,0,0,1
1268,22,168,65,76,84,8,1798,382,17000000,11000,39100000,1,66,68,84,46,67,72,72,59,81,88,82,92,77,67,65,69,78,7,12,15,15,6,70,76,75,75,75,76,77,77,70,77,60,55,60,56,43,56,1,0,1,0,0,0,1,0
1269,25,175,70,76,79,3,1888,401,9000000,28000,16000000,2,49,65,71,74,57,74,55,70,72,70,62,79,75,60,54,65,79,5,11,11,14,8,62,64,64,64,64,64,68,68,72,68,75,77,75,75,76,75,0,1,0,1,0,1,0,0
1270,25,184,74,76,82,6,1138,414,9500000,15000,18100000,1,72,69,80,75,10,25,14,20,19,41,41,54,72,52,9,36,51,77,72,69,75,80,27,24,25,25,25,24,27,27,27,27,27,27,27,27,26,27,0,1,0,0,1,0,0,1
1271,24,185,74,76,81,5,1886,404,10500000,24000,18600000,1,55,67,74,70,56,76,56,75,75,65,64,66,75,60,57,69,70,11,7,6,5,14,66,67,68,68,68,67,72,71,75,71,74,77,74,74,74,74,0,1,0,0,1,1,0,0
1272,24,188,73,76,79,3,1957,422,9500000,24000,18800000,1,64,68,72,79,54,75,47,75,75,64,69,69,74,76,65,74,75,12,12,7,9,5,70,68,70,70,70,68,73,72,75,72,73,77,73,73,75,73,0,1,0,0,1,0,0,1
1273,24,175,70,76,83,7,2161,450,15000000,11000,27000000,1,72,74,79,72,69,75,83,73,80,87,84,91,71,81,72,75,67,7,15,11,14,14,76,76,76,76,76,76,78,78,77,78,76,75,76,76,72,76,0,1,0,0,1,0,0,1
1274,24,187,84,76,83,7,1752,378,15000000,13000,33000000,1,77,58,72,75,46,69,56,53,75,70,73,67,76,80,73,64,65,11,11,12,7,9,78,71,74,74,74,71,73,71,66,71,52,51,52,49,46,49,0,1,1,0,0,0,0,1
1275,23,175,70,76,80,4,1838,390,11000000,44000,0,2,73,71,83,52,74,74,77,62,80,84,69,87,73,75,75,69,68,9,7,5,6,14,73,77,76,76,76,77,78,77,71,77,60,55,60,56,46,56,0,1,0,0,1,0,1,0
1276,33,188,82,76,76,0,1720,378,3600000,30000,6500000,1,36,56,59,80,46,68,44,62,62,74,63,70,63,37,34,49,60,15,13,14,9,7,54,55,53,53,53,55,58,60,63,60,71,74,71,73,76,73,0,1,0,0,1,0,0,1
1277,27,178,75,76,76,0,1847,395,8000000,43000,12800000,1,78,70,79,65,72,74,74,62,77,78,78,82,73,78,78,70,72,6,8,10,12,8,76,76,76,76,76,76,76,76,70,76,56,51,56,52,44,52,1,0,1,0,0,0,0,1
1278,29,177,76,76,76,0,1966,414,6500000,14000,12400000,1,56,70,68,69,77,75,61,72,67,71,84,80,73,68,56,63,68,15,14,15,9,11,66,67,65,65,65,67,69,71,71,71,76,74,76,76,74,76,1,0,0,0,1,0,0,1
1279,24,184,75,76,81,5,2062,440,11500000,35000,20400000,2,69,71,78,79,62,75,78,73,79,69,69,69,77,75,75,74,70,15,8,5,13,10,74,73,74,74,74,73,77,76,78,76,76,78,76,75,77,75,0,1,1,0,0,0,0,1
1280,28,186,70,76,76,0,2046,433,7500000,36000,15000000,1,72,77,76,74,75,79,79,77,79,67,67,72,74,77,78,75,77,14,6,12,9,10,74,75,75,75,75,75,76,76,76,76,75,75,75,73,70,73,0,1,1,0,0,1,0,0
1281,24,179,67,76,83,7,1864,400,14000000,10000,25200000,1,70,71,74,61,56,80,34,78,77,62,46,61,77,68,73,80,72,9,15,8,6,8,70,71,73,73,73,71,77,73,79,73,72,77,72,71,70,71,0,1,0,0,1,0,0,1
1282,26,172,63,76,77,1,1885,398,9000000,12000,15100000,1,64,74,80,51,76,76,75,73,81,80,75,81,73,63,70,76,74,10,7,12,14,15,69,75,73,73,73,75,77,77,75,77,69,66,69,66,57,66,0,1,1,0,0,0,0,1
1283,28,163,65,76,76,0,1835,403,7500000,25000,12800000,1,68,69,77,69,71,73,62,69,72,82,87,92,64,67,62,71,60,14,8,5,12,13,72,74,73,73,73,74,75,76,70,76,61,57,61,57,49,57,0,1,1,0,0,0,0,1
1284,24,168,66,76,81,5,1930,412,11500000,17000,0,1,69,72,77,71,72,72,75,68,75,84,83,83,70,75,70,76,75,10,13,14,10,7,71,74,73,73,73,74,76,77,72,77,64,61,64,60,52,60,0,1,1,0,0,0,0,1
1285,23,197,85,76,82,6,1230,415,9500000,31000,20000000,1,73,69,78,75,12,46,12,50,37,45,44,31,71,52,16,56,55,76,73,69,75,78,33,31,33,33,33,31,38,36,40,36,31,36,31,30,30,30,0,1,0,0,1,0,0,1
1286,25,175,78,76,79,3,1897,413,10000000,26000,21800000,1,76,70,80,69,64,74,84,68,80,85,82,80,71,81,80,67,74,15,16,8,10,16,76,76,76,76,76,76,78,77,71,77,60,58,60,57,50,57,0,1,1,0,0,0,0,1
1287,25,183,78,76,83,7,1966,415,13500000,40000,25700000,2,56,69,70,78,64,76,57,74,72,60,73,73,70,65,59,68,79,10,15,12,10,15,66,65,65,65,65,65,69,69,72,69,74,76,74,74,78,74,0,1,0,0,1,0,0,1
1288,24,182,74,76,81,5,1897,396,11500000,105000,0,2,76,69,77,68,60,79,63,65,82,67,69,75,76,76,72,67,82,12,9,8,15,7,78,74,76,76,76,74,77,75,72,75,59,59,59,56,53,56,0,1,0,0,1,0,0,1
1289,24,183,79,76,79,3,1944,415,9500000,46000,16900000,2,53,71,75,69,74,74,73,66,75,74,74,75,74,62,46,69,75,8,9,13,12,14,66,70,68,68,68,70,71,73,72,73,76,74,76,76,74,76,0,1,1,0,0,0,0,1
1290,25,197,90,76,81,5,1626,361,10000000,1000,21800000,1,32,46,44,86,27,64,29,58,49,76,81,49,68,56,27,30,58,14,16,9,15,13,54,46,48,48,48,46,49,52,55,52,65,69,65,69,78,69,0,1,0,0,1,1,0,0
